日期,排名,应用ID,应用名称,开发商,相比昨日,分类,公司名称,昨日下载量
2024/4/9,120,1093423753,雷速体育,雷速体育,相比昨日总榜 - 下降1,体育,上海炫体信息科技有限公司,-
2024/4/9,121,1562260653,无期迷途,AISNO Games,相比昨日总榜 - 下降12,卡牌,-,-
2024/4/9,122,790133739,会玩 ,"Wuhan WoYou Network Technology Co.,Ltd.",相比昨日总榜 - 下降23,社交,武汉微派网络科技有限公司,-
2024/4/9,123,491024740,驾考宝典,武汉驾考宝典信息服务有限公司,相比昨日总榜 - 上升5,教育,"Wuhan Mucang Technology Co., Ltd.",-
2024/4/9,124,1016323413,得到,luojilab,相比昨日总榜 - 上升5,图书,得到（天津）文化传播有限公司,-
2024/4/9,125,1344733855,光·遇,网易移动游戏,相比昨日总榜 - 下降35,家庭聚会,杭州网易雷火科技有限公司,-
2024/4/9,126,6450349915,森之国度,Lingxi Games Inc.,相比昨日总榜 - 下降13,角色扮演,广州灵犀互动娱乐有限公司,-
2024/4/9,127,1234954076,红警OL,Tencent Mobile Games,相比昨日总榜 - 无变化,策略,深圳市腾讯计算机系统有限公司,-
2024/4/9,128,570608623,腾讯体育,Tencent Technology (Beijing) Company Limited,相比昨日总榜 - 下降8,体育,深圳市腾讯计算机系统有限公司,-
2024/4/9,129,1132257692,天龙八部手游,Tencent Mobile Games,相比昨日总榜 - 上升26,动作,深圳市腾讯计算机系统有限公司,-
2024/4/9,130,1628270358,弹壳特攻队,HABBY GAMES,相比昨日总榜 - 上升8,休闲,-,-
2024/4/9,131,1570403223,梦幻家园 ,iDreamSky,相比昨日总榜 - 上升5,益智解谜,深圳市创梦天地科技有限公司,-
2024/4/9,132,1616812439,合金弹头,Shenzhen Tencent Tianyou Technology Ltd,相比昨日总榜 - 上升20,角色扮演,-,-
2024/4/9,133,426340811,百度文库,"Beijing Baidu Netcom Science & Technology Co.,Ltd",相比昨日总榜 - 上升12,教育,百度在线网络技术（北京）有限公司,-
2024/4/9,134,1520143280,新仙魔九界,"SHI YI NETWORK TECHNOLOGY (SHANGHAI) CO., LTD",相比昨日总榜 - 上升8,角色扮演,-,-
2024/4/9,135,1563187313,海王捕鱼,"Hainan Palm Entertainment Technology Co.,Ltd.",相比昨日总榜 - 上升14,娱乐场,-,-
2024/4/9,136,592331499,美颜相机,"Xiamen Meitu Technology Co., Ltd.",相比昨日总榜 - 上升10,摄影与录像,厦门美图网科技有限公司,-
2024/4/9,137,793077082,小冰冰传奇,上海莉莉丝网络,相比昨日总榜 - 下降6,策略,上海莉莉丝网络科技有限公司,-
2024/4/9,138,6449214722,次神,Ark Game Limited,相比昨日总榜 - 下降12,角色扮演,-,-
2024/4/9,139,1439754823,光与夜之恋,Tencent Mobile Games,相比昨日总榜 - 下降2,模拟,深圳市腾讯计算机系统有限公司,-
2024/4/9,140,570060128,多邻国Duolingo英语日语法语,Duolingo,相比昨日总榜 - 上升3,教育,北京多邻国科技有限公司,-
2024/4/9,141,1454663939,明日方舟,"Shanghai Hypergryph Network Technology Co., Ltd.",相比昨日总榜 - 下降6,卡牌,上海鹰角网络科技有限公司,-
2024/4/9,142,1527968237,浮生忆玲珑,FriendTimes Inc.,相比昨日总榜 - 下降2,角色扮演,苏州好玩友网络科技有限公司,-
2024/4/9,143,1596001475,重返帝国,Shenzhen Tencent Tianyou Technology Ltd,相比昨日总榜 - 下降28,模拟,-,-
2024/4/9,144,6479696944,欢乐钓鱼大师,Ark Game Limited,相比昨日总榜 - 上升51,体育,-,-
2024/4/9,145,1435567000,明日之后,网易移动游戏,相比昨日总榜 - 下降1,角色扮演,杭州网易雷火科技有限公司,-
2024/4/9,146,448165862,MOMO陌陌,"Beijing Momo Technology Co., Ltd.",相比昨日总榜 - 上升5,社交,北京陌陌信息技术有限公司,-
2024/4/9,147,1558453472,斗罗大陆,"Khorgas Zhifan Network Technology Co., Ltd.",相比昨日总榜 - 下降22,角色扮演,-,-
2024/4/9,148,1503319491,梦幻新诛仙,Perfect World Mobile,相比昨日总榜 - 下降16,角色扮演,-,-
2024/4/9,149,906936224,快看漫画,"Kuaikan World (Beijing) Technology CO., LTD.",相比昨日总榜 - 下降1,图书,快看世界（北京）科技有限公司,-
2024/4/9,150,1637377185,超能世界,盛哲游戏,相比昨日总榜 - 上升9,卡牌,-,-
2024/4/9,151,1593603378,全明星街球派对,网易移动游戏,相比昨日总榜 - 下降1,体育,杭州网易雷火科技有限公司,-
2024/4/9,152,1579028465,肥鹅健身房,Hortor Games,相比昨日总榜 - 下降5,益智解谜,北京豪腾嘉科科技有限公司,-
2024/4/9,153,1492415639,指尖捕鱼,上海愉趣网络科技有限公司,相比昨日总榜 - 上升11,娱乐场,上海愉趣网络科技有限公司,-
2024/4/9,154,1669437212,凡人修仙传,"Anhui Leihu Network Technology Co., Ltd.",相比昨日总榜 - 下降20,动作,-,-
2024/4/9,155,957323480,米家,"Beijing Xiaomi Co., Ltd",相比昨日总榜 - 上升1,生活,北京小米科技有限责任公司,-
2024/4/9,156,6474127167,世界之外,网易移动游戏,相比昨日总榜 - 下降17,卡牌,杭州网易雷火科技有限公司,-
2024/4/9,157,1582427876,桃源深处有人家 ,极光计划,相比昨日总榜 - 下降4,休闲,深圳市腾讯计算机系统有限公司,-
2024/4/9,158,1517601112,暗黑破坏神,网易移动游戏,相比昨日总榜 - 下降25,角色扮演,杭州网易雷火科技有限公司,-
2024/4/9,159,1232104244,乱世王者,Shenzhen Tencent Tianyou Technology Ltd,相比昨日总榜 - 上升21,策略,-,-
2024/4/9,160,588673713,酷我音乐,"Kuwo Tianjin Co., Ltd.",相比昨日总榜 - 下降6,音乐,北京酷我科技有限公司,-
2024/4/9,161,1426252715,哔哩哔哩漫画,"Shanghai Hehehe Culture Communication Co.,Ltd",相比昨日总榜 - 下降4,图书,上海幻电信息科技有限公司,-
2024/4/9,162,1519945981,万国觉醒 ,上海莉莉丝网络,相比昨日总榜 - 上升4,策略,上海莉莉丝网络科技有限公司,-
2024/4/9,163,487608658,QQ阅读,Tencent Mobile Games,相比昨日总榜 - 上升2,图书,深圳市腾讯计算机系统有限公司,-
2024/4/9,164,1472343551,青藤之恋,"Wuhan Weipai Network Technology Co., Ltd.",相比昨日总榜 - 上升3,社交,武汉微派网络科技有限公司,-
2024/4/9,165,1281434850,狼人杀,网易移动游戏,相比昨日总榜 - 下降7,社交,杭州网易雷火科技有限公司,-
2024/4/9,166,967741086,拳皇98终极之战OL,Tencent Mobile Games,相比昨日总榜 - 下降43,角色扮演,深圳市腾讯计算机系统有限公司,-
2024/4/9,167,1512093373,航海王热血航线,"Beijing Zhaoxiguangnian Information Technology Co., Ltd",相比昨日总榜 - 上升16,角色扮演,北京朝夕光年信息技术有限公司,-
2024/4/9,168,1503466530,迅雷,深圳市迅雷网络技术有限公司,相比昨日总榜 - 上升1,效率,深圳市迅雷网络技术有限公司,-
2024/4/9,169,1020109860,皇家捕鱼电玩城,"International Games System Co., Ltd.",相比昨日总榜 - 上升6,休闲,-,-
2024/4/9,170,1484048379,腾讯会议,"Tencent Technology (Shanghai) Co., Ltd",相比昨日总榜 - 上升4,商务,深圳市腾讯计算机系统有限公司,-
2024/4/9,171,483330461,英雄杀,Tencent Mobile Games,相比昨日总榜 - 下降1,卡牌,深圳市腾讯计算机系统有限公司,-
2024/4/9,172,756771906,测测,"Beijing Light For You Technology Co., Ltd.",相比昨日总榜 - 上升1,生活,-,-
2024/4/9,173,6444941591,霸业,安徽盈趣网络科技有限公司,相比昨日总榜 - 下降10,卡牌,-,-
2024/4/9,174,1438499417,天涯明月刀,Shenzhen Tencent Tianyou Technology Ltd,相比昨日总榜 - 下降12,角色扮演,-,-
2024/4/9,175,966807283,晋江小说阅读,北京晋江原创网络科技有限公司,相比昨日总榜 - 下降3,图书,北京晋江原创网络科技有限公司,-
2024/4/9,176,1504236603,荒野乱斗,Shenzhen Tencent Tianyou Technology Ltd,相比昨日总榜 - 下降16,动作,-,-
2024/4/9,177,6446824119,新石器时代,上海鹿游网络科技有限公司,相比昨日总榜 - 下降9,策略,-,-
2024/4/9,178,6470174481,三国云梦录,Shanghai Youzu Information Technology Corporation Limited,相比昨日总榜 - 上升1,卡牌,上海游族信息技术有限公司,-
2024/4/9,179,1532699610,最佳球会,Gala Sports Technology Limited,相比昨日总榜 - 下降2,体育,深圳市望尘体育科技有限公司,-
2024/4/9,180,1468244744,爱聊,"Shenzhen Jinyun Network Technology Co., Ltd",相比昨日总榜 - 上升4,社交,-,-
2024/4/9,181,1425722238,Lysn,"Dear U Co., Ltd.",相比昨日总榜 - 上升1,社交,-,-
2024/4/9,182,1477923015,捕鱼炸翻天,上海愉趣网络科技有限公司,相比昨日总榜 - 上升14,娱乐场,上海愉趣网络科技有限公司,-
2024/4/9,183,1363039920,伊对,北京米连科技有限公司,相比昨日总榜 - 上升3,社交,北京米连科技有限公司,-
2024/4/9,184,673128426,Blued,"Beijing Bluecity Culture And Media Co., Ltd.",相比昨日总榜 - 上升4,社交,-,-
2024/4/9,185,1507310279,未定事件簿,miHoYo Games,相比昨日总榜 - 下降44,角色扮演,上海米哈游网络科技股份有限公司,-
2024/4/9,186,1037198513,三国杀OL,杭州游卡网络技术有限公司,相比昨日总榜 - 上升8,桌面,杭州游卡网络技术有限公司,-
2024/4/9,187,1612426573,梦想城镇 ,"Beijing Wei Wo Le Yuan Information and Technology Co., Ltd",相比昨日总榜 - 上升2,模拟,-,-
2024/4/9,188,1639079058,白荆回廊,Shenzhen Tencent Tianyou Technology Ltd,相比昨日总榜 - 下降27,卡牌,-,-
2024/4/9,189,6469091250,神州千食舫,雷霆游戏,相比昨日总榜 - 新进榜,休闲,深圳雷霆信息技术有限公司,-
2024/4/9,190,1088753863,诛仙,完美世界手游,相比昨日总榜 - 无变化,动作,完美世界控股集团有限公司,-
2024/4/9,191,6448866237,众神派对,上海莉莉丝网络,相比昨日总榜 - 下降20,角色扮演,上海莉莉丝网络科技有限公司,-
2024/4/9,192,1108397779,Fate,Wuhu Sharejoy Network Technology Co.Ltd,相比昨日总榜 - 新进榜,角色扮演,芜湖享游网络技术有限公司,-
2024/4/9,193,1562846889,捕鱼游戏王,"SHI YI NETWORK TECHNOLOGY (SHANGHAI) CO., LTD",相比昨日总榜 - 无变化,娱乐场,-,-
2024/4/9,194,6443811950,三国志・战棋版,Lingxi Games Inc.,相比昨日总榜 - 新进榜,模拟,广州灵犀互动娱乐有限公司,-
2024/4/9,195,1483042018,最佳11人,Gala Sports Technology Limited,相比昨日总榜 - 新进榜,体育,深圳市望尘体育科技有限公司,-
2024/4/9,196,1503642891,富豪麻将,Tuyoo Online HK Limited,相比昨日总榜 - 上升2,娱乐场,在线途游(北京）科技有限公司,-
2024/4/9,197,6448353442,手机反恐特别行动,TBGames,相比昨日总榜 - 上升2,冒险,-,-
2024/4/9,198,1594288016,Wink ,"Xiamen Meitu Technology Co., Ltd.",相比昨日总榜 - 新进榜,摄影与录像,厦门美图网科技有限公司,-
2024/4/9,199,1209898544,途游捕鱼,Tuyoo Online HK Limited,相比昨日总榜 - 下降7,娱乐场,在线途游(北京）科技有限公司,-
2024/4/9,200,1143402987,崩坏3,miHoYo Games,相比昨日总榜 - 下降15,动作,上海米哈游网络科技股份有限公司,-
