日期,排名,应用ID,应用名称,开发商,相比昨日,分类,公司名称,昨日下载量
2024/4/8,98,6446892071,冲啊原始人,Ohayoo,相比昨日总榜 - 上升65,卡牌,北京比特漫步科技有限公司,-
2024/4/8,99,790133739,会玩 ,"Wuhan WoYou Network Technology Co.,Ltd.",相比昨日总榜 - 下降10,社交,武汉微派网络科技有限公司,-
2024/4/8,100,1489278985,乐乐捕鱼,YOOKU GAMES PTE. LTD.,相比昨日总榜 - 无变化,休闲,-,-
2024/4/8,101,1516567721,心遇,杭州网易云音乐科技有限公司,相比昨日总榜 - 上升3,社交,广州网易计算机系统有限公司,-
2024/4/8,102,6444853360,行侠仗义五千年,"Hainan Changqu Technology Co., Ltd",相比昨日总榜 - 无变化,冒险,-,-
2024/4/8,103,6449218635,机甲战队,iDreamSky,相比昨日总榜 - 上升4,休闲,深圳市创梦天地科技有限公司,-
2024/4/8,104,1086842482,新剑侠情缘,Tencent Mobile Games,相比昨日总榜 - 上升11,动作,深圳市腾讯计算机系统有限公司,-
2024/4/8,105,1555236168,长安幻想,梦趣游戏,相比昨日总榜 - 上升1,策略,-,-
2024/4/8,106,6476966808,武侠大明星,星火成炬工作室,相比昨日总榜 - 上升5,卡牌,-,-
2024/4/8,107,6459021479,航海王,雷霆游戏,相比昨日总榜 - 下降15,卡牌,深圳雷霆信息技术有限公司,-
2024/4/8,108,1498874997,巅峰极速,网易移动游戏,相比昨日总榜 - 下降7,竞速,杭州网易雷火科技有限公司,-
2024/4/8,109,1562260653,无期迷途,AISNO Games,相比昨日总榜 - 新进榜,卡牌,-,-
2024/4/8,110,1632570713,乐鸿捕鱼,Linzihuyu,相比昨日总榜 - 下降15,休闲,-,-
2024/4/8,111,996509117,球球大作战,巨人网络科技有限公司,相比昨日总榜 - 下降15,冒险,上海巨人网络科技有限公司,-
2024/4/8,112,480079300,58同城,北京城市网邻信息技术有限公司,相比昨日总榜 - 上升2,生活,北京城市网邻信息技术有限公司,-
2024/4/8,113,6450349915,森之国度,Lingxi Games Inc.,相比昨日总榜 - 上升4,角色扮演,广州灵犀互动娱乐有限公司,-
2024/4/8,114,654897098,天天爱消除,Tencent Mobile Games,相比昨日总榜 - 下降11,益智解谜,深圳市腾讯计算机系统有限公司,-
2024/4/8,115,1596001475,重返帝国,Shenzhen Tencent Tianyou Technology Ltd,相比昨日总榜 - 下降28,模拟,-,-
2024/4/8,116,787130974,咪咕视频,咪咕视讯科技有限公司,相比昨日总榜 - 下降18,娱乐,中国移动通信集团上海有限公司,-
2024/4/8,117,1595603720,部落冲突,Shenzhen Tencent Tianyou Technology Ltd,相比昨日总榜 - 下降9,动作,-,-
2024/4/8,118,1389650592,三国杀十周年,杭州游卡网络技术有限公司,相比昨日总榜 - 下降13,卡牌,杭州游卡网络技术有限公司,-
2024/4/8,119,1093423753,雷速体育,雷速体育,相比昨日总榜 - 下降7,体育,上海炫体信息科技有限公司,-
2024/4/8,120,570608623,腾讯体育,Tencent Technology (Beijing) Company Limited,相比昨日总榜 - 上升15,体育,深圳市腾讯计算机系统有限公司,-
2024/4/8,121,861891048,探探,"Tantan Cultural Development (Beijing) Co., Ltd.",相比昨日总榜 - 下降2,社交,探探文化发展（北京）有限公司,-
2024/4/8,122,1602457380,石器时代,Shenzhen Tencent Tianyou Technology Ltd,相比昨日总榜 - 无变化,策略,-,-
2024/4/8,123,967741086,拳皇98终极之战OL,Tencent Mobile Games,相比昨日总榜 - 上升22,角色扮演,深圳市腾讯计算机系统有限公司,-
2024/4/8,124,1605585211,汽水音乐 ,"Beijing Microlive Vision Technology Co., Ltd",相比昨日总榜 - 下降1,音乐,北京字节跳动科技有限公司,-
2024/4/8,125,1558453472,斗罗大陆,"Khorgas Zhifan Network Technology Co., Ltd.",相比昨日总榜 - 无变化,角色扮演,-,-
2024/4/8,126,6449214722,次神,Ark Game Limited,相比昨日总榜 - 上升1,角色扮演,-,-
2024/4/8,127,1234954076,红警OL,Tencent Mobile Games,相比昨日总榜 - 下降3,策略,深圳市腾讯计算机系统有限公司,-
2024/4/8,128,491024740,驾考宝典,武汉驾考宝典信息服务有限公司,相比昨日总榜 - 上升18,教育,"Wuhan Mucang Technology Co., Ltd.",-
2024/4/8,129,1016323413,得到,luojilab,相比昨日总榜 - 上升3,图书,得到（天津）文化传播有限公司,-
2024/4/8,130,6471468360,斗罗大陆,"Guangzhou Zhongxu Shuke Information Technology Co., Ltd",相比昨日总榜 - 上升6,角色扮演,-,-
2024/4/8,131,793077082,小冰冰传奇,上海莉莉丝网络,相比昨日总榜 - 上升38,策略,上海莉莉丝网络科技有限公司,-
2024/4/8,132,1503319491,梦幻新诛仙,Perfect World Mobile,相比昨日总榜 - 下降11,角色扮演,-,-
2024/4/8,133,1517601112,暗黑破坏神,网易移动游戏,相比昨日总榜 - 下降20,角色扮演,杭州网易雷火科技有限公司,-
2024/4/8,134,1669437212,凡人修仙传,"Anhui Leihu Network Technology Co., Ltd.",相比昨日总榜 - 上升9,动作,-,-
2024/4/8,135,1454663939,明日方舟,"Shanghai Hypergryph Network Technology Co., Ltd.",相比昨日总榜 - 下降5,卡牌,上海鹰角网络科技有限公司,-
2024/4/8,136,1570403223,梦幻家园 ,iDreamSky,相比昨日总榜 - 上升2,益智解谜,深圳市创梦天地科技有限公司,-
2024/4/8,137,1439754823,光与夜之恋,Tencent Mobile Games,相比昨日总榜 - 下降8,模拟,深圳市腾讯计算机系统有限公司,-
2024/4/8,138,1628270358,弹壳特攻队,HABBY GAMES,相比昨日总榜 - 下降12,休闲,-,-
2024/4/8,139,6474127167,世界之外,网易移动游戏,相比昨日总榜 - 下降2,卡牌,杭州网易雷火科技有限公司,-
2024/4/8,140,1527968237,浮生忆玲珑,FriendTimes Inc.,相比昨日总榜 - 上升4,角色扮演,苏州好玩友网络科技有限公司,-
2024/4/8,141,1507310279,未定事件簿,miHoYo Games,相比昨日总榜 - 下降23,角色扮演,上海米哈游网络科技股份有限公司,-
2024/4/8,142,1520143280,新仙魔九界,"SHI YI NETWORK TECHNOLOGY (SHANGHAI) CO., LTD",相比昨日总榜 - 下降3,角色扮演,-,-
2024/4/8,143,570060128,多邻国Duolingo英语日语法语,Duolingo,相比昨日总榜 - 下降9,教育,北京多邻国科技有限公司,-
2024/4/8,144,1435567000,明日之后,网易移动游戏,相比昨日总榜 - 下降11,角色扮演,杭州网易雷火科技有限公司,-
2024/4/8,145,426340811,百度文库,"Beijing Baidu Netcom Science & Technology Co.,Ltd",相比昨日总榜 - 上升13,教育,百度在线网络技术（北京）有限公司,-
2024/4/8,146,592331499,美颜相机,"Xiamen Meitu Technology Co., Ltd.",相比昨日总榜 - 下降5,摄影与录像,厦门美图网科技有限公司,-
2024/4/8,147,1579028465,肥鹅健身房,Hortor Games,相比昨日总榜 - 下降7,益智解谜,北京豪腾嘉科科技有限公司,-
2024/4/8,148,906936224,快看漫画,"Kuaikan World (Beijing) Technology CO., LTD.",相比昨日总榜 - 上升1,图书,快看世界（北京）科技有限公司,-
2024/4/8,149,1563187313,海王捕鱼,"Hainan Palm Entertainment Technology Co.,Ltd.",相比昨日总榜 - 上升1,娱乐场,-,-
2024/4/8,150,1593603378,全明星街球派对,网易移动游戏,相比昨日总榜 - 下降8,体育,杭州网易雷火科技有限公司,-
2024/4/8,151,448165862,MOMO陌陌,"Beijing Momo Technology Co., Ltd.",相比昨日总榜 - 上升2,社交,北京陌陌信息技术有限公司,-
2024/4/8,152,1616812439,合金弹头,Shenzhen Tencent Tianyou Technology Ltd,相比昨日总榜 - 下降21,角色扮演,-,-
2024/4/8,153,1582427876,桃源深处有人家 ,极光计划,相比昨日总榜 - 上升8,休闲,深圳市腾讯计算机系统有限公司,-
2024/4/8,154,588673713,酷我音乐,"Kuwo Tianjin Co., Ltd.",相比昨日总榜 - 下降6,音乐,北京酷我科技有限公司,-
2024/4/8,155,1132257692,天龙八部手游,Tencent Mobile Games,相比昨日总榜 - 上升15,动作,深圳市腾讯计算机系统有限公司,-
2024/4/8,156,957323480,米家,"Beijing Xiaomi Co., Ltd",相比昨日总榜 - 无变化,生活,北京小米科技有限责任公司,-
2024/4/8,157,1426252715,哔哩哔哩漫画,"Shanghai Hehehe Culture Communication Co.,Ltd",相比昨日总榜 - 无变化,图书,上海幻电信息科技有限公司,-
2024/4/8,158,1281434850,狼人杀,网易移动游戏,相比昨日总榜 - 新进榜,社交,杭州网易雷火科技有限公司,-
2024/4/8,159,1637377185,超能世界,盛哲游戏,相比昨日总榜 - 下降12,卡牌,-,-
2024/4/8,160,1504236603,荒野乱斗,Shenzhen Tencent Tianyou Technology Ltd,相比昨日总榜 - 下降32,动作,-,-
2024/4/8,161,1639079058,白荆回廊,Shenzhen Tencent Tianyou Technology Ltd,相比昨日总榜 - 新进榜,卡牌,-,-
2024/4/8,162,1438499417,天涯明月刀,Shenzhen Tencent Tianyou Technology Ltd,相比昨日总榜 - 上升30,角色扮演,-,-
2024/4/8,163,6444941591,霸业,安徽盈趣网络科技有限公司,相比昨日总榜 - 上升9,卡牌,-,-
2024/4/8,164,1492415639,指尖捕鱼,上海愉趣网络科技有限公司,相比昨日总榜 - 下降12,娱乐场,上海愉趣网络科技有限公司,-
2024/4/8,165,487608658,QQ阅读,Tencent Mobile Games,相比昨日总榜 - 下降5,图书,深圳市腾讯计算机系统有限公司,-
2024/4/8,166,1519945981,万国觉醒 ,上海莉莉丝网络,相比昨日总榜 - 下降12,策略,上海莉莉丝网络科技有限公司,-
2024/4/8,167,1472343551,青藤之恋,"Wuhan Weipai Network Technology Co., Ltd.",相比昨日总榜 - 下降8,社交,武汉微派网络科技有限公司,-
2024/4/8,168,6446824119,新石器时代,上海鹿游网络科技有限公司,相比昨日总榜 - 下降4,策略,-,-
2024/4/8,169,1503466530,迅雷,深圳市迅雷网络技术有限公司,相比昨日总榜 - 下降4,效率,深圳市迅雷网络技术有限公司,-
2024/4/8,170,483330461,英雄杀,Tencent Mobile Games,相比昨日总榜 - 下降8,卡牌,深圳市腾讯计算机系统有限公司,-
2024/4/8,171,6448866237,众神派对,上海莉莉丝网络,相比昨日总榜 - 上升10,角色扮演,上海莉莉丝网络科技有限公司,-
2024/4/8,172,966807283,晋江小说阅读,北京晋江原创网络科技有限公司,相比昨日总榜 - 下降5,图书,北京晋江原创网络科技有限公司,-
2024/4/8,173,756771906,测测,"Beijing Light For You Technology Co., Ltd.",相比昨日总榜 - 上升2,生活,-,-
2024/4/8,174,1484048379,腾讯会议,"Tencent Technology (Shanghai) Co., Ltd",相比昨日总榜 - 新进榜,商务,深圳市腾讯计算机系统有限公司,-
2024/4/8,175,1020109860,皇家捕鱼电玩城,"International Games System Co., Ltd.",相比昨日总榜 - 下降1,休闲,-,-
2024/4/8,176,1437734007,游戏王,网易移动游戏,相比昨日总榜 - 下降25,卡牌,杭州网易雷火科技有限公司,-
2024/4/8,177,1532699610,最佳球会,Gala Sports Technology Limited,相比昨日总榜 - 上升8,体育,深圳市望尘体育科技有限公司,-
2024/4/8,178,6476524964,bubble for INB100,"Dear U Co., Ltd.",相比昨日总榜 - 下降58,社交,-,-
2024/4/8,179,6470174481,三国云梦录,Shanghai Youzu Information Technology Corporation Limited,相比昨日总榜 - 上升1,卡牌,上海游族信息技术有限公司,-
2024/4/8,180,1232104244,乱世王者,Shenzhen Tencent Tianyou Technology Ltd,相比昨日总榜 - 下降2,策略,-,-
2024/4/8,181,6476549093,永恒觉醒,Jiaxing Shenghuan Network Technology Co. LTD,相比昨日总榜 - 下降10,游戏,-,-
2024/4/8,182,1425722238,Lysn,"Dear U Co., Ltd.",相比昨日总榜 - 上升2,社交,-,-
2024/4/8,183,1512093373,航海王热血航线,"Beijing Zhaoxiguangnian Information Technology Co., Ltd",相比昨日总榜 - 新进榜,角色扮演,北京朝夕光年信息技术有限公司,-
2024/4/8,184,1468244744,爱聊,"Shenzhen Jinyun Network Technology Co., Ltd",相比昨日总榜 - 上升4,社交,-,-
2024/4/8,185,1143402987,崩坏3,miHoYo Games,相比昨日总榜 - 下降17,动作,上海米哈游网络科技股份有限公司,-
2024/4/8,186,1363039920,伊对,北京米连科技有限公司,相比昨日总榜 - 上升3,社交,北京米连科技有限公司,-
2024/4/8,187,6470340918,冒险大作战,"Guangzhou Shangchen Information Technology Co., Ltd",相比昨日总榜 - 下降32,角色扮演,-,-
2024/4/8,188,673128426,Blued,"Beijing Bluecity Culture And Media Co., Ltd.",相比昨日总榜 - 下降2,社交,-,-
2024/4/8,189,1612426573,梦想城镇 ,"Beijing Wei Wo Le Yuan Information and Technology Co., Ltd",相比昨日总榜 - 上升2,模拟,-,-
2024/4/8,190,1088753863,诛仙,完美世界手游,相比昨日总榜 - 上升3,动作,完美世界控股集团有限公司,-
2024/4/8,191,1483884858,浮生为卿歌,FriendTimes Inc.,相比昨日总榜 - 下降4,策略,苏州好玩友网络科技有限公司,-
2024/4/8,192,1209898544,途游捕鱼,Tuyoo Online HK Limited,相比昨日总榜 - 上升8,娱乐场,在线途游(北京）科技有限公司,-
2024/4/8,193,1562846889,捕鱼游戏王,"SHI YI NETWORK TECHNOLOGY (SHANGHAI) CO., LTD",相比昨日总榜 - 新进榜,娱乐场,-,-
2024/4/8,194,1037198513,三国杀OL,杭州游卡网络技术有限公司,相比昨日总榜 - 下降18,桌面,杭州游卡网络技术有限公司,-
2024/4/8,195,6479696944,欢乐钓鱼大师,Ark Game Limited,相比昨日总榜 - 上升4,体育,-,-
2024/4/8,196,1477923015,捕鱼炸翻天,上海愉趣网络科技有限公司,相比昨日总榜 - 下降1,娱乐场,上海愉趣网络科技有限公司,-
2024/4/8,197,1629375316,冲呀,Shenzhen Tencent Tianyou Technology Ltd,相比昨日总榜 - 下降7,卡牌,-,-
2024/4/8,198,1503642891,富豪麻将,Tuyoo Online HK Limited,相比昨日总榜 - 无变化,娱乐场,在线途游(北京）科技有限公司,-
2024/4/8,199,6448353442,手机反恐特别行动,TBGames,相比昨日总榜 - 新进榜,冒险,-,-
2024/4/8,200,1599425438,奥比岛,雷霆游戏,相比昨日总榜 - 新进榜,模拟,深圳雷霆信息技术有限公司,-
