日期,排名,应用ID,应用名称,开发商,相比昨日,分类,公司名称,昨日下载量
2024/3/19,19,736536022,哔哩哔哩,bilibili,相比昨日总榜 - 无变化,娱乐,上海幻电信息科技有限公司,-
2024/3/19,20,1458072671,剪映 ,深圳市脸萌科技有限公司,相比昨日总榜 - 上升1,摄影与录像,深圳市脸萌科技有限公司,-
2024/3/19,21,1467190251,原神,miHoYo Games,相比昨日总榜 - 下降3,冒险,上海米哈游网络科技股份有限公司,-
2024/3/19,22,1523037824,崩坏,miHoYo Games,相比昨日总榜 - 上升2,角色扮演,上海米哈游网络科技股份有限公司,-
2024/3/19,23,6446824119,新石器时代,上海鹿游网络科技有限公司,相比昨日总榜 - 上升81,策略,-,-
2024/3/19,24,1595603316,部落冲突 ,Shenzhen Tencent Tianyou Technology Ltd,相比昨日总榜 - 上升42,动作,-,-
2024/3/19,25,791532221,开心消消乐®,乐元素,相比昨日总榜 - 无变化,休闲,乐元素科技（北京）股份有限公司,-
2024/3/19,26,414478124,微信,WeChat,相比昨日总榜 - 无变化,社交,深圳市腾讯计算机系统有限公司,-
2024/3/19,27,629774477,芒果TV,快乐阳光,相比昨日总榜 - 上升10,娱乐,湖南快乐阳光互动娱乐传媒有限公司,-
2024/3/19,28,472885640,JJ斗地主,JJWorld(Beijing) Network Technology Company Limited,相比昨日总榜 - 下降1,桌面,竞技世界（北京）网络技术有限公司,-
2024/3/19,29,1544884479,蛋仔派对,网易移动游戏,相比昨日总榜 - 下降7,家庭聚会,杭州网易雷火科技有限公司,-
2024/3/19,30,1618911882,恋与深空,Paper Games,相比昨日总榜 - 下降7,模拟,芜湖叠纸网络科技有限公司,-
2024/3/19,31,1042545880,穿越火线,Shenzhen Tencent Tianyou Technology Ltd,相比昨日总榜 - 下降2,策略,-,-
2024/3/19,32,955396648,火影忍者,Shenzhen Tencent Tianyou Technology Ltd,相比昨日总榜 - 下降4,动作,-,-
2024/3/19,33,432274380,知乎,"Beijing Zhizhetianxia Technology Co., Ltd.",相比昨日总榜 - 无变化,社交,北京智者天下科技有限公司,-
2024/3/19,34,1160172628,夸克,广州市动悦信息技术有限公司,相比昨日总榜 - 下降2,工具,-,-
2024/3/19,35,1579028199,咸鱼之王,Hortor Games,相比昨日总榜 - 上升6,卡牌,北京豪腾嘉科科技有限公司,-
2024/3/19,36,1570790378,途游休闲捕鱼,TYSG Games,相比昨日总榜 - 下降2,娱乐场,-,-
2024/3/19,37,1561105019,捕鱼大咖,游酷盛世科技(北京)有限公司,相比昨日总榜 - 上升6,娱乐场,-,-
2024/3/19,38,909211092,率土之滨,网易移动游戏,相比昨日总榜 - 下降2,策略,杭州网易雷火科技有限公司,-
2024/3/19,39,1235504705,QQ飞车,Shenzhen Tencent Tianyou Technology Ltd,相比昨日总榜 - 下降9,动作,-,-
2024/3/19,40,586871187,UC浏览器,UCWeb Mobile Private Limited,相比昨日总榜 - 下降1,工具,广州市动景计算机科技有限公司,-
2024/3/19,41,1330863325,第五人格,网易移动游戏,相比昨日总榜 - 下降10,冒险,杭州网易雷火科技有限公司,-
2024/3/19,42,444934666,QQ,Tencent Technology (Shenzhen) Company Limited,相比昨日总榜 - 无变化,社交,深圳市腾讯计算机系统有限公司,-
2024/3/19,43,446324234,欢乐斗地主,Shenzhen Tencent Tianyou Technology Ltd,相比昨日总榜 - 上升3,桌面,-,-
2024/3/19,44,876336838,喜马拉雅「听书社区」电台有声小说相声评书,"Xi Da (Shanghai) Network Technology Co., Ltd.",相比昨日总榜 - 上升3,图书,上海喜马拉雅科技有限公司,-
2024/3/19,45,1219233424,QQ炫舞,Shenzhen Tencent Tianyou Technology Ltd,相比昨日总榜 - 无变化,音乐,-,-
2024/3/19,46,891616303,指尖四川麻将,"Shenzhen Zen-Game Technology CO.,LTD",相比昨日总榜 - 下降2,桌面,深圳市禅游科技股份有限公司,-
2024/3/19,47,407413403,三国杀,杭州游卡网络技术有限公司,相比昨日总榜 - 下降9,策略,杭州游卡网络技术有限公司,-
2024/3/19,48,1156439976,心悦俱乐部,Tencent Technology (Shenzhen) Company Limited,相比昨日总榜 - 下降8,娱乐,深圳市腾讯计算机系统有限公司,-
2024/3/19,49,6468993345,最强祖师,"Khorgos Xingjia Network Technology Co., Ltd",相比昨日总榜 - 无变化,模拟,-,-
2024/3/19,50,1596001475,重返帝国,Shenzhen Tencent Tianyou Technology Ltd,相比昨日总榜 - 上升62,模拟,-,-
2024/3/19,51,741292507,小红书 ,Xingin,相比昨日总榜 - 上升1,社交,行吟信息科技（上海）有限公司,-
2024/3/19,52,1282917929,幻唐志,"Guangzhou Duoyi Network Technology Co.,Ltd.",相比昨日总榜 - 下降17,策略,广州多益网络股份有限公司,-
2024/3/19,53,350962117,微博,SINA Corporation,相比昨日总榜 - 上升5,社交,北京微梦创科网络技术有限公司,-
2024/3/19,54,1501671346,一念逍遥·剑修,雷霆游戏,相比昨日总榜 - 下降6,角色扮演,深圳雷霆信息技术有限公司,-
2024/3/19,55,1031897589,问道,雷霆游戏,相比昨日总榜 - 下降1,角色扮演,深圳雷霆信息技术有限公司,-
2024/3/19,56,1477031443,抖音极速版,"Beijing Microlive Vision Technology Co., Ltd",相比昨日总榜 - 下降3,娱乐,北京字节跳动科技有限公司,-
2024/3/19,57,534174796,起点读书,起点中文网,相比昨日总榜 - 无变化,图书,上海玄霆娱乐信息科技有限公司,-
2024/3/19,58,1632344522,元梦之星,Shenzhen Tencent Tianyou Technology Ltd,相比昨日总榜 - 下降8,竞速,-,-
2024/3/19,59,1500526240,醒图 ,深圳市脸萌科技有限公司,相比昨日总榜 - 下降3,摄影与录像,深圳市脸萌科技有限公司,-
2024/3/19,60,1126393139,狼人杀,"Langren World Network Co., Ltd",相比昨日总榜 - 下降5,社交,上海狼望网络科技有限公司,-
2024/3/19,61,1032287195,Soul,Shanghai Soul Gate Technology Limited Corporation,相比昨日总榜 - 下降2,社交,上海任意门科技有限公司,-
2024/3/19,62,6476085746,龙迹之城,"Hong Kong Metaparty Entertainment Co., Limited",相比昨日总榜 - 无变化,动作,-,-
2024/3/19,63,416048305,美图秀秀,"Xiamen Meitu Technology Co., Ltd.",相比昨日总榜 - 无变化,摄影与录像,厦门美图网科技有限公司,-
2024/3/19,64,599852710,WPS Office ,金山办公软件,相比昨日总榜 - 上升6,效率,北京金山办公软件有限公司,-
2024/3/19,65,1629375316,冲呀,Shenzhen Tencent Tianyou Technology Ltd,相比昨日总榜 - 下降14,卡牌,-,-
2024/3/19,66,1570403558,梦幻花园 ,iDreamSky,相比昨日总榜 - 上升8,模拟,深圳市创梦天地科技有限公司,-
2024/3/19,67,1505445106,暗区突围,Shenzhen Tencent Tianyou Technology Ltd,相比昨日总榜 - 下降6,动作,-,-
2024/3/19,68,820847275,多乐够级,"Beijing Pengqu Technology Co.,Ltd.",相比昨日总榜 - 下降1,休闲,北京蓝色创想网络科技有限责任公司,-
2024/3/19,69,6474293468,向僵尸开炮,"Hainan Shengchang Network Technology Co., Ltd.",相比昨日总榜 - 下降4,策略,-,-
2024/3/19,70,1305599559,FC足球世界,Tencent Mobile Games,相比昨日总榜 - 下降10,体育,深圳市腾讯计算机系统有限公司,-
2024/3/19,71,1559181149,晶核,"Beijing Zhaoxiguangnian Information Technology Co., Ltd",相比昨日总榜 - 下降3,角色扮演,北京朝夕光年信息技术有限公司,-
2024/3/19,72,1501314785,途游斗地主,Tuyoo Online HK Limited,相比昨日总榜 - 上升1,卡牌,在线途游(北京）科技有限公司,-
2024/3/19,73,1232104244,乱世王者,Shenzhen Tencent Tianyou Technology Ltd,相比昨日总榜 - 上升72,策略,-,-
2024/3/19,74,1347776121,实况足球 ,网易移动游戏,相比昨日总榜 - 下降10,体育,杭州网易雷火科技有限公司,-
2024/3/19,75,1459358814,口袋奇兵,Topwar Studio,相比昨日总榜 - 下降3,角色扮演,北京江娱互动科技有限公司,-
2024/3/19,76,1015364140,大话西游,网易移动游戏,相比昨日总榜 - 上升8,角色扮演,杭州网易雷火科技有限公司,-
2024/3/19,77,1033387365,倩女幽魂,网易移动游戏,相比昨日总榜 - 下降8,角色扮演,杭州网易雷火科技有限公司,-
2024/3/19,78,983122251,魂斗罗,Shenzhen Tencent Tianyou Technology Ltd,相比昨日总榜 - 下降7,角色扮演,-,-
2024/3/19,79,952694580,Keep ,Keep,相比昨日总榜 - 下降1,健康健美,北京卡路里科技有限公司,-
2024/3/19,80,910513149,全民K歌,"Tencent Technology (Shanghai) Co., Ltd",相比昨日总榜 - 下降4,娱乐,深圳市腾讯计算机系统有限公司,-
2024/3/19,81,1665337957,鱼乐达人,游酷盛世科技(北京)有限公司,相比昨日总榜 - 下降1,娱乐场,-,-
2024/3/19,82,1102305688,王者营地,Shenzhen Tencent Tianyou Technology Ltd,相比昨日总榜 - 下降5,工具,-,-
2024/3/19,83,952059546,微信读书,Tencent Technology (Shenzhen) Company Limited,相比昨日总榜 - 下降2,图书,深圳市腾讯计算机系统有限公司,-
2024/3/19,84,1454663939,明日方舟,"Shanghai Hypergryph Network Technology Co., Ltd.",相比昨日总榜 - 下降9,卡牌,上海鹰角网络科技有限公司,-
2024/3/19,85,539988420,他趣,"Hubei Haibao Taqu Entertainment Technology Co., Ltd",相比昨日总榜 - 上升4,社交,厦门海豹他趣信息技术股份有限公司,-
2024/3/19,86,1555236168,长安幻想,梦趣游戏,相比昨日总榜 - 下降4,策略,-,-
2024/3/19,87,1016323413,得到,luojilab,相比昨日总榜 - 下降8,图书,得到（天津）文化传播有限公司,-
2024/3/19,88,1468454200,番茄小说 ,"Beijing Zhending Technology Co., Ltd.",相比昨日总榜 - 上升4,图书,北京臻鼎科技有限公司,-
2024/3/19,89,388627783,扫描全能王,"INTSIG Information Co., Ltd",相比昨日总榜 - 上升5,效率,上海合合信息科技发展有限公司,-
2024/3/19,90,6474127167,世界之外,网易移动游戏,相比昨日总榜 - 上升3,卡牌,杭州网易雷火科技有限公司,-
2024/3/19,91,6471468360,斗罗大陆,"Guangzhou Zhongxu Shuke Information Technology Co., Ltd",相比昨日总榜 - 无变化,角色扮演,-,-
2024/3/19,92,6444558869,原始征途,巨人网络科技有限公司,相比昨日总榜 - 下降2,策略,上海巨人网络科技有限公司,-
2024/3/19,93,895670960,阴阳师,网易移动游戏,相比昨日总榜 - 下降8,策略,杭州网易雷火科技有限公司,-
2024/3/19,94,6447610302,冒险岛,Shenzhen Tencent Tianyou Technology Ltd,相比昨日总榜 - 下降7,冒险,-,-
2024/3/19,95,6470348464,荒野迷城,湖南草花互动网络科技有限公司,相比昨日总榜 - 下降9,卡牌,湖南草花互动网络科技有限公司,-
2024/3/19,96,1527968237,浮生忆玲珑,FriendTimes Inc.,相比昨日总榜 - 上升3,角色扮演,苏州好玩友网络科技有限公司,-
2024/3/19,97,689180123,腾讯欢乐麻将全集,Tencent Mobile Games,相比昨日总榜 - 上升1,桌面,深圳市腾讯计算机系统有限公司,-
2024/3/19,98,1472502819,快手极速版,华艺汇龙,相比昨日总榜 - 下降3,摄影与录像,北京华艺汇龙网络科技有限公司,-
2024/3/19,99,1632570713,乐鸿捕鱼,Linzihuyu,相比昨日总榜 - 下降3,休闲,-,-
2024/3/19,100,1489278985,乐乐捕鱼,YOOKU GAMES PTE. LTD.,相比昨日总榜 - 上升3,休闲,-,-
2024/3/19,101,480079300,58同城,北京城市网邻信息技术有限公司,相比昨日总榜 - 无变化,生活,北京城市网邻信息技术有限公司,-
2024/3/19,102,1616812439,合金弹头,Shenzhen Tencent Tianyou Technology Ltd,相比昨日总榜 - 下降19,角色扮演,-,-
2024/3/19,103,1086842482,新剑侠情缘,Tencent Mobile Games,相比昨日总榜 - 下降6,动作,深圳市腾讯计算机系统有限公司,-
2024/3/19,104,6444853360,行侠仗义五千年,"Hainan Changqu Technology Co., Ltd",相比昨日总榜 - 上升6,冒险,-,-
2024/3/19,105,1488410151,使命召唤手游,Shenzhen Tencent Tianyou Technology Ltd,相比昨日总榜 - 下降17,策略,-,-
2024/3/19,106,1516567721,心遇,杭州网易云音乐科技有限公司,相比昨日总榜 - 下降4,社交,广州网易计算机系统有限公司,-
2024/3/19,107,1475216610,牵手,"Tianjin Laifu Culture Development Co., Ltd.",相比昨日总榜 - 下降2,社交,-,-
2024/3/19,108,1562260653,无期迷途,AISNO Games,相比昨日总榜 - 新进榜,卡牌,-,-
2024/3/19,109,1498874997,巅峰极速,网易移动游戏,相比昨日总榜 - 下降2,竞速,杭州网易雷火科技有限公司,-
2024/3/19,110,1234954076,红警OL,Tencent Mobile Games,相比昨日总榜 - 上升8,策略,深圳市腾讯计算机系统有限公司,-
2024/3/19,111,996509117,球球大作战,巨人网络科技有限公司,相比昨日总榜 - 下降5,冒险,上海巨人网络科技有限公司,-
2024/3/19,112,6446892071,冲啊原始人,Ohayoo,相比昨日总榜 - 下降12,卡牌,北京比特漫步科技有限公司,-
2024/3/19,113,1488717505,星球,"Beijing Zhaoxiguangnian Information Technology Co., Ltd",相比昨日总榜 - 下降4,角色扮演,北京朝夕光年信息技术有限公司,-
2024/3/19,114,1628270358,弹壳特攻队,HABBY GAMES,相比昨日总榜 - 上升7,休闲,-,-
2024/3/19,115,491024740,驾考宝典,武汉驾考宝典信息服务有限公司,相比昨日总榜 - 上升5,教育,"Wuhan Mucang Technology Co., Ltd.",-
2024/3/19,116,861891048,探探,"Tantan Cultural Development (Beijing) Co., Ltd.",相比昨日总榜 - 无变化,社交,探探文化发展（北京）有限公司,-
2024/3/19,117,1552333447,以闪亮之名,祖龙游戏,相比昨日总榜 - 下降9,角色扮演,祖龙（天津）科技有限公司,-
2024/3/19,118,1602457380,石器时代,Shenzhen Tencent Tianyou Technology Ltd,相比昨日总榜 - 上升5,策略,-,-
2024/3/19,119,1570403223,梦幻家园 ,iDreamSky,相比昨日总榜 - 上升7,益智解谜,深圳市创梦天地科技有限公司,-
2024/3/19,120,1605585211,汽水音乐 ,"Beijing Microlive Vision Technology Co., Ltd",相比昨日总榜 - 下降1,音乐,北京字节跳动科技有限公司,-
2024/3/19,121,1558453472,斗罗大陆,"Khorgas Zhifan Network Technology Co., Ltd.",相比昨日总榜 - 上升18,角色扮演,-,-
2024/3/19,122,1404192329,完美世界,Tencent Mobile Games,相比昨日总榜 - 上升2,角色扮演,深圳市腾讯计算机系统有限公司,-
2024/3/19,123,654897098,天天爱消除,Tencent Mobile Games,相比昨日总榜 - 下降8,益智解谜,深圳市腾讯计算机系统有限公司,-
2024/3/19,124,1093423753,雷速体育,雷速体育,相比昨日总榜 - 下降10,体育,上海炫体信息科技有限公司,-
2024/3/19,125,1519945981,万国觉醒 ,上海莉莉丝网络,相比昨日总榜 - 上升2,策略,上海莉莉丝网络科技有限公司,-
2024/3/19,126,6449218635,机甲战队,iDreamSky,相比昨日总榜 - 下降1,休闲,深圳市创梦天地科技有限公司,-
2024/3/19,127,1439754823,光与夜之恋,Tencent Mobile Games,相比昨日总榜 - 下降14,模拟,深圳市腾讯计算机系统有限公司,-
2024/3/19,128,6448866237,众神派对,上海莉莉丝网络,相比昨日总榜 - 下降11,角色扮演,上海莉莉丝网络科技有限公司,-
2024/3/19,129,570060128,多邻国Duolingo英语日语法语,Duolingo,相比昨日总榜 - 下降1,教育,北京多邻国科技有限公司,-
2024/3/19,130,1504236603,荒野乱斗,Shenzhen Tencent Tianyou Technology Ltd,相比昨日总榜 - 上升58,动作,-,-
2024/3/19,131,1587855039,二之国,Shenzhen Tencent Tianyou Technology Ltd,相比昨日总榜 - 新进榜,冒险,-,-
2024/3/19,132,1508509620,孤独战机,同乐科技,相比昨日总榜 - 下降21,动作,-,-
2024/3/19,133,6444719214,战火勋章,上海莉莉丝网络,相比昨日总榜 - 新进榜,策略,上海莉莉丝网络科技有限公司,-
2024/3/19,134,6444941591,霸业,安徽盈趣网络科技有限公司,相比昨日总榜 - 上升6,卡牌,-,-
2024/3/19,135,787130974,咪咕视频,咪咕视讯科技有限公司,相比昨日总榜 - 下降13,娱乐,中国移动通信集团上海有限公司,-
2024/3/19,136,1593603378,全明星街球派对,网易移动游戏,相比昨日总榜 - 下降3,体育,杭州网易雷火科技有限公司,-
2024/3/19,137,1132257692,天龙八部手游,Tencent Mobile Games,相比昨日总榜 - 下降5,动作,深圳市腾讯计算机系统有限公司,-
2024/3/19,138,1669437212,凡人修仙传,"Anhui Leihu Network Technology Co., Ltd.",相比昨日总榜 - 下降4,动作,-,-
2024/3/19,139,906936224,快看漫画,"Kuaikan World (Beijing) Technology CO., LTD.",相比昨日总榜 - 下降8,图书,快看世界（北京）科技有限公司,-
2024/3/19,140,790133739,会玩 ,"Wuhan WoYou Network Technology Co.,Ltd.",相比昨日总榜 - 下降10,社交,武汉微派网络科技有限公司,-
2024/3/19,141,426340811,百度文库,"Beijing Baidu Netcom Science & Technology Co.,Ltd",相比昨日总榜 - 上升7,教育,百度在线网络技术（北京）有限公司,-
2024/3/19,142,1246164852,QQ华夏,Tencent Mobile Games,相比昨日总榜 - 下降13,角色扮演,深圳市腾讯计算机系统有限公司,-
2024/3/19,143,588673713,酷我音乐,"Kuwo Tianjin Co., Ltd.",相比昨日总榜 - 下降1,音乐,北京酷我科技有限公司,-
2024/3/19,144,1426252715,哔哩哔哩漫画,"Shanghai Hehehe Culture Communication Co.,Ltd",相比昨日总榜 - 下降6,图书,上海幻电信息科技有限公司,-
2024/3/19,145,448165862,MOMO陌陌,"Beijing Momo Technology Co., Ltd.",相比昨日总榜 - 上升1,社交,北京陌陌信息技术有限公司,-
2024/3/19,146,1492415639,指尖捕鱼,上海愉趣网络科技有限公司,相比昨日总榜 - 上升10,娱乐场,上海愉趣网络科技有限公司,-
2024/3/19,147,1611712418,重返未来,Bluepoch Games,相比昨日总榜 - 上升23,角色扮演,-,-
2024/3/19,148,1344733855,光·遇,网易移动游戏,相比昨日总榜 - 上升1,家庭聚会,杭州网易雷火科技有限公司,-
2024/3/19,149,957323480,米家,"Beijing Xiaomi Co., Ltd",相比昨日总榜 - 上升8,生活,北京小米科技有限责任公司,-
2024/3/19,150,1563187313,海王捕鱼,"Hainan Palm Entertainment Technology Co.,Ltd.",相比昨日总榜 - 下降6,娱乐场,-,-
2024/3/19,151,483330461,英雄杀,Tencent Mobile Games,相比昨日总榜 - 上升3,卡牌,深圳市腾讯计算机系统有限公司,-
2024/3/19,152,963152777,帆书,"Shanghai Soybean Network Technology Co., Ltd.",相比昨日总榜 - 上升8,图书,上海黄豆网络科技有限公司,-
2024/3/19,153,793077082,小冰冰传奇,上海莉莉丝网络,相比昨日总榜 - 下降17,策略,上海莉莉丝网络科技有限公司,-
2024/3/19,154,570608623,腾讯体育,Tencent Technology (Beijing) Company Limited,相比昨日总榜 - 下降1,体育,深圳市腾讯计算机系统有限公司,-
2024/3/19,155,592331499,美颜相机,"Xiamen Meitu Technology Co., Ltd.",相比昨日总榜 - 上升7,摄影与录像,厦门美图网科技有限公司,-
2024/3/19,156,1503466530,迅雷,深圳市迅雷网络技术有限公司,相比昨日总榜 - 上升5,效率,深圳市迅雷网络技术有限公司,-
2024/3/19,157,1435567000,明日之后,网易移动游戏,相比昨日总榜 - 上升2,角色扮演,杭州网易雷火科技有限公司,-
2024/3/19,158,1472343551,青藤之恋,"Wuhan Weipai Network Technology Co., Ltd.",相比昨日总榜 - 上升9,社交,武汉微派网络科技有限公司,-
2024/3/19,159,487608658,QQ阅读,Tencent Mobile Games,相比昨日总榜 - 上升5,图书,深圳市腾讯计算机系统有限公司,-
2024/3/19,160,1637377185,超能世界,盛哲游戏,相比昨日总榜 - 下降5,卡牌,-,-
2024/3/19,161,6446884897,这城有良田,益世界网络科技(上海)有限公司,相比昨日总榜 - 下降20,角色扮演,-,-
2024/3/19,162,673128426,Blued,"Beijing Bluecity Culture And Media Co., Ltd.",相比昨日总榜 - 上升4,社交,-,-
2024/3/19,163,1458466767,三国志幻想大陆 ,Lingxi Games Inc.,相比昨日总榜 - 下降12,卡牌,广州灵犀互动娱乐有限公司,-
2024/3/19,164,1389650592,三国杀十周年,杭州游卡网络技术有限公司,相比昨日总榜 - 下降27,卡牌,杭州游卡网络技术有限公司,-
2024/3/19,165,1494821031,天地劫,"Shanghai Zishun Information Technology Co., Ltd.",相比昨日总榜 - 下降7,角色扮演,上海紫舜信息技术有限公司,-
2024/3/19,166,1579028465,肥鹅健身房,Hortor Games,相比昨日总榜 - 上升7,益智解谜,北京豪腾嘉科科技有限公司,-
2024/3/19,167,966807283,晋江小说阅读,北京晋江原创网络科技有限公司,相比昨日总榜 - 下降4,图书,北京晋江原创网络科技有限公司,-
2024/3/19,168,1595603720,部落冲突,Shenzhen Tencent Tianyou Technology Ltd,相比昨日总榜 - 下降21,动作,-,-
2024/3/19,169,1281434850,狼人杀,网易移动游戏,相比昨日总榜 - 上升10,社交,杭州网易雷火科技有限公司,-
2024/3/19,170,6470340918,冒险大作战,"Guangzhou Shangchen Information Technology Co., Ltd",相比昨日总榜 - 下降18,角色扮演,-,-
2024/3/19,171,1088753863,诛仙,完美世界手游,相比昨日总榜 - 下降36,动作,完美世界控股集团有限公司,-
2024/3/19,172,6469091250,神州千食舫,雷霆游戏,相比昨日总榜 - 下降7,休闲,深圳雷霆信息技术有限公司,-
2024/3/19,173,1468244744,爱聊,"Shenzhen Jinyun Network Technology Co., Ltd",相比昨日总榜 - 下降2,社交,-,-
2024/3/19,174,1503319491,梦幻新诛仙,Perfect World Mobile,相比昨日总榜 - 下降24,角色扮演,-,-
2024/3/19,175,756771906,测测,"Beijing Light For You Technology Co., Ltd.",相比昨日总榜 - 下降1,生活,-,-
2024/3/19,176,1363039920,伊对,北京米连科技有限公司,相比昨日总榜 - 上升2,社交,北京米连科技有限公司,-
2024/3/19,177,6449214722,次神,Ark Game Limited,相比昨日总榜 - 下降9,角色扮演,-,-
2024/3/19,178,1209898544,途游捕鱼,Tuyoo Online HK Limited,相比昨日总榜 - 上升6,娱乐场,在线途游(北京）科技有限公司,-
2024/3/19,179,1477923015,捕鱼炸翻天,上海愉趣网络科技有限公司,相比昨日总榜 - 上升6,娱乐场,上海愉趣网络科技有限公司,-
2024/3/19,180,1503642891,富豪麻将,Tuyoo Online HK Limited,相比昨日总榜 - 上升9,娱乐场,在线途游(北京）科技有限公司,-
2024/3/19,181,1512093373,航海王热血航线,"Beijing Zhaoxiguangnian Information Technology Co., Ltd",相比昨日总榜 - 下降9,角色扮演,北京朝夕光年信息技术有限公司,-
2024/3/19,182,1562846889,捕鱼游戏王,"SHI YI NETWORK TECHNOLOGY (SHANGHAI) CO., LTD",相比昨日总榜 - 上升14,娱乐场,-,-
2024/3/19,183,1108397779,Fate,Wuhu Sharejoy Network Technology Co.Ltd,相比昨日总榜 - 新进榜,角色扮演,芜湖享游网络技术有限公司,-
2024/3/19,184,1612426573,梦想城镇 ,"Beijing Wei Wo Le Yuan Information and Technology Co., Ltd",相比昨日总榜 - 下降9,模拟,-,-
2024/3/19,185,1425722238,Lysn,"Dear U Co., Ltd.",相比昨日总榜 - 上升5,社交,-,-
2024/3/19,186,1641054011,趣拍 ,"Huizhou Youjuan Network Technology Co., Ltd",相比昨日总榜 - 上升6,娱乐,-,-
2024/3/19,187,6447928273,浮空秘境 ,Obsidian Games,相比昨日总榜 - 上升8,角色扮演,厦门魔兔网络科技有限公司,-
2024/3/19,188,1205376082,蜀门手游,上海云蟾数码科技有限公司,相比昨日总榜 - 新进榜,动作,上海云蟾数码科技有限公司,-
2024/3/19,189,1448089228,掼蛋,杭州齐盛网络技术有限公司,相比昨日总榜 - 新进榜,桌面,杭州齐盛网络技术有限公司,-
2024/3/19,190,1020109860,皇家捕鱼电玩城,"International Games System Co., Ltd.",相比昨日总榜 - 下降4,休闲,-,-
2024/3/19,191,1483884858,浮生为卿歌,FriendTimes Inc.,相比昨日总榜 - 无变化,策略,苏州好玩友网络科技有限公司,-
2024/3/19,192,6450349915,森之国度,Lingxi Games Inc.,相比昨日总榜 - 下降9,角色扮演,广州灵犀互动娱乐有限公司,-
2024/3/19,193,1066697625,龙珠激斗,Tencent Mobile Games,相比昨日总榜 - 上升7,角色扮演,深圳市腾讯计算机系统有限公司,-
2024/3/19,194,1484048379,腾讯会议,"Tencent Technology (Shanghai) Co., Ltd",相比昨日总榜 - 新进榜,商务,深圳市腾讯计算机系统有限公司,-
2024/3/19,195,382201985,百度,"Beijing Baidu Netcom Science & Technology Co.,Ltd",相比昨日总榜 - 上升2,工具,百度在线网络技术（北京）有限公司,-
2024/3/19,196,1481453488,剑与远征 ,上海莉莉丝网络,相比昨日总榜 - 下降15,角色扮演,上海莉莉丝网络科技有限公司,-
2024/3/19,197,6449702556,铃兰之剑,X.D. Network Inc.,相比昨日总榜 - 下降54,策略,心动网络股份有限公司,-
2024/3/19,198,1520143280,新仙魔九界,"SHI YI NETWORK TECHNOLOGY (SHANGHAI) CO., LTD",相比昨日总榜 - 新进榜,角色扮演,-,-
2024/3/19,199,1139733348,洪恩识字,iHuman Inc.,相比昨日总榜 - 下降5,教育,天津洪恩完美未来教育科技有限公司,-
2024/3/19,200,1325419855,小猿口算 ,"Beijing Yuanli Science and Technology Co., Ltd.",相比昨日总榜 - 下降24,教育,北京猿力教育科技有限公司,-
